product_id,url,status,reason,width,height,sha256,saved_path,content_type,bytes
464871,https://media.cabiclio.com/products/464871-20250424232724.png,ok,,877.0,1400.0,adf851eaa0d84d74ca32c6acfa359043ea2acb3c3123094b8e0626362ed7ca82,data\images\464871.jpg,image/png,968320.0
464907,https://media.cabiclio.com/products/464907-20250424234551.png,ok,,877.0,1400.0,a1c2aaf4f4ac8f76873dfaef41c28cd01db71d3183004c8de0441530f534c9cc,data\images\464907.jpg,image/png,684554.0
464911,https://media.cabiclio.com/products/464911-20250424234737.png,ok,,877.0,1400.0,a5abdf80557c2ec7aadf590cce861c77f1eb81f4b5e4eda21569ab5dfc296419,data\images\464911.jpg,image/png,590681.0
464889,https://media.cabiclio.com/products/464889-20250424233510.png,ok,,877.0,1400.0,be257d8125459f4f4096c754d16a1736d90a389868a3c88c09d5df155b2ac91e,data\images\464889.jpg,image/png,1123991.0
464916,https://media.cabiclio.com/products/464916-20250424235138.png,ok,,877.0,1400.0,4487de5bb75966f11a086e64e0f73a16cc7a21ed3d98d92c875afaade80e0789,data\images\464916.jpg,image/png,1153358.0
464876,https://media.cabiclio.com/products/464876-20250424233040.png,ok,,877.0,1400.0,5b673838bf546ebceb9af2035dbd8be58c6e5dcc93fce3ffc0b9eb203bdda59d,data\images\464876.jpg,image/png,1007837.0
464936,https://media.cabiclio.com/products/464936-20250424235732.png,ok,,877.0,1400.0,585a5bfca68004ff85ae2eaab83502af671ba00def64b2024da6234625d0ed45,data\images\464936.jpg,image/png,366146.0
462292,https://media.cabiclio.com/products/462292-20250623022442.png,ok,,874.0,1400.0,da9725d6e4ef7c6985252b378110d0976699a6e64e335ba698d58faf56dc01d9,data\images\462292.jpg,image/png,294723.0
464935,https://media.cabiclio.com/products/464935-20250424235653.png,ok,,877.0,1400.0,141206aa213d986018922f492205353818440e887690ae4a5c6a2e8ab74a37bd,data\images\464935.jpg,image/png,482096.0
464912,https://media.cabiclio.com/products/464912-20250424234857.png,ok,,877.0,1400.0,faa1d5647f5d22687781e1cb7141e8e5c3df607c7e66eb4e458fd102669b26c8,data\images\464912.jpg,image/png,791502.0
464874,https://media.cabiclio.com/products/464874-20250424232951.png,ok,,877.0,1400.0,4730c772d5dd9e1bc575cfe9e4b08c56d04e22ab67771aab78092cab3c0c48ac,data\images\464874.jpg,image/png,1242139.0
464864,https://media.cabiclio.com/products/464864-20250424232452.png,ok,,877.0,1400.0,0fb17db41b9af96cf7ad77fe994151a13c23c415e4e656031691f6d0c011644b,data\images\464864.jpg,image/png,834117.0
464937,https://media.cabiclio.com/products/464937-20250424235819.png,ok,,877.0,1400.0,7db8ce16dfd14e6ca85d8a6bb16193403124316d497a5fea3109e8d395cc7a4b,data\images\464937.jpg,image/png,805163.0
464922,https://media.cabiclio.com/products/464922-20250424235522.png,ok,,877.0,1400.0,3eaf513567d10db28e4e710adc2963c46d22030a4abf6589853bba52f4ffecf2,data\images\464922.jpg,image/png,924926.0
464908,https://media.cabiclio.com/products/464908-20250424234648.png,ok,,877.0,1400.0,77cf56b64a5ccf3225517c725a26abb121d154f5d66a04660025e481ac7a28d7,data\images\464908.jpg,image/png,1110717.0
464934,https://media.cabiclio.com/products/464934-20250424235616.png,ok,,877.0,1400.0,db6d0d181f4caf3107ebd1c3ea35db5e7dad3fb38a434fc9d746dd4e7f8a209e,data\images\464934.jpg,image/png,548145.0
464921,https://media.cabiclio.com/products/464921-20250424235436.png,ok,,877.0,1400.0,c0ecd8b9fba98da0f673ef0821f73e7d0f9de58529e5b5a00b8b1534902243a1,data\images\464921.jpg,image/png,1309831.0
464915,https://media.cabiclio.com/products/464915-20250424235046.png,ok,,877.0,1400.0,7b8f9bb496e57b33b8c56d1be9985d3b8c2de60b9efbe79fded8c873320dca03,data\images\464915.jpg,image/png,1192914.0
464950,https://media.cabiclio.com/products/464950-20250425000443.png,ok,,877.0,1400.0,954ad35003c17c8c85e0939c3582854cb965ffda4867591e81995152f321ef83,data\images\464950.jpg,image/png,637553.0
464949,https://media.cabiclio.com/products/464949-20250425000348.png,ok,,877.0,1400.0,aed88e8a195882852f698f837f71aebe436756e49e268c9f3b3306bd72c487ea,data\images\464949.jpg,image/png,278790.0
464946,https://media.cabiclio.com/products/464946-20250425000002.png,ok,,877.0,1400.0,cf9338cf0f38b3985c847c550d82d552d135823072580f34bca8986b352dd84d,data\images\464946.jpg,image/png,829606.0
464905,https://media.cabiclio.com/products/464905-20250424234333.png,ok,,877.0,1400.0,046cdcb382de8e65aa033cbfe909a0fc6d980699b0bbbf03de2ad416062817f8,data\images\464905.jpg,image/png,1007444.0
464959,https://media.cabiclio.com/products/464959-20250425001313.png,ok,,877.0,1400.0,2fc6edac04777ae9c92cab40c70063cbcd438294c2ce652b9d86b4253fa18d6f,data\images\464959.jpg,image/png,619027.0
464961,https://media.cabiclio.com/products/464961-20250425001355.png,ok,,877.0,1400.0,96258660c02e812a181cafd55d66279331c8179846019f3d70dae7ce67eb6e08,data\images\464961.jpg,image/png,405348.0
464952,https://media.cabiclio.com/products/464952-20250425000912.png,ok,,877.0,1400.0,b12f54e2e058e5aad61247e9fa3163c258891b5ed32d54ae5fe767bcd2558606,data\images\464952.jpg,image/png,404946.0
464914,https://media.cabiclio.com/products/464914-20250424234940.png,ok,,877.0,1400.0,7a869785b013188403d6bbe1b1b68baf3a5dde5bdd525d9e110718b76708a07f,data\images\464914.jpg,image/png,1061919.0
464958,https://media.cabiclio.com/products/464958-20250425001010.png,ok,,877.0,1400.0,ed900455c7aeb32d17d4038989ace89f127b623b5dcda95290dc2f0f6e0ad27f,data\images\464958.jpg,image/png,565978.0
464976,https://media.cabiclio.com/products/464976-20250425001752.png,ok,,1400.0,877.0,ca3f400f110caa7bc0c6c8130a76323db0acd92ca4722a1c483741ea3f966712,data\images\464976.jpg,image/png,519899.0
464968,https://media.cabiclio.com/products/464968-20250425001618.png,ok,,877.0,1400.0,42d82085099565d98f692eaa6b2e275b02967fd4a9a36248a6ae67e70996eb04,data\images\464968.jpg,image/png,569035.0
464948,https://media.cabiclio.com/products/464948-20250425000149.png,ok,,877.0,1400.0,8671b2edd76ed34e1fa1b014352c8fb72fa180776fef692c016dc0e04c2a3351,data\images\464948.jpg,image/png,816760.0
464951,https://media.cabiclio.com/products/464951-20250425000547.png,ok,,877.0,1400.0,3771591e9f9e40b1eada7a1673872f3bcf06756c4a0150d52f12c60be63e30b9,data\images\464951.jpg,image/png,731125.0
464964,https://media.cabiclio.com/products/464964-20250425001443.png,ok,,877.0,1400.0,6032348f5e0e190a26fd6f2764152e87e26d23a00bebe42597d53ba4b1b22d72,data\images\464964.jpg,image/png,791330.0
465067,https://media.cabiclio.com/products/465067-20250425004802.png,ok,,877.0,1400.0,023dcd00e68cd62ea63a3f8fa060d894430a544e4885605a8c9fcd6114c725b4,data\images\465067.jpg,image/png,289763.0
466690,https://media.cabiclio.com/products/466690-20250425005359.png,ok,,877.0,1400.0,82ba87bc8efe89ddf81ba1aa8512a48b53414dc97329af9f736ec964a2049644,data\images\466690.jpg,image/png,561670.0
466748,https://media.cabiclio.com/products/466748-20250425005944.png,ok,,877.0,1400.0,7478569ca66ea670b9d832f3ad4fc8336e66bd81f80da1e04aee39c36457243b,data\images\466748.jpg,image/png,311542.0
466746,https://media.cabiclio.com/products/466746-20250425005845.png,ok,,877.0,1400.0,0d34b8bb50a8e1453e8260079349de179bb0db32dd95c65900f6748a493142b0,data\images\466746.jpg,image/png,194347.0
466658,https://media.cabiclio.com/products/466658-20250425005233.png,ok,,877.0,1400.0,e163989d24d088d6a121fb083873192cb7679a9c10745250d88cff74e6b358b4,data\images\466658.jpg,image/png,1033046.0
464978,https://media.cabiclio.com/products/464978-20250425001850.png,ok,,877.0,1400.0,fca1ca0eaf6093fd46fbfa78604844914d1d355d48200e958de4c1e9694884cf,data\images\464978.jpg,image/png,1076264.0
466765,https://media.cabiclio.com/products/466765-20250425010456.png,ok,,877.0,1400.0,dad39335042a4e1c0aa59d973f08283997491664bf77dd30c80fa1b5bc762abe,data\images\466765.jpg,image/png,203356.0
464918,https://media.cabiclio.com/products/464918-20250424235237.png,ok,,877.0,1400.0,244fa487574a8403115f7b8c2eb3cc5128787dff7ad52c82b2f6c6f582ea74b5,data\images\464918.jpg,image/png,964259.0
464947,https://media.cabiclio.com/products/464947-20250425000056.png,ok,,877.0,1400.0,2a929146789cbe705712fd2e8a3532ae173822b39d7375caf5d780a4c93c602a,data\images\464947.jpg,image/png,882573.0
464973,https://media.cabiclio.com/products/464973-20250425001706.png,ok,,877.0,1400.0,94ffe18c73bf5e8ecefb3d045c6ca14b410a21aed92fcf42f4a3641ef6ce67b1,data\images\464973.jpg,image/png,1116653.0
464965,https://media.cabiclio.com/products/464965-20250425001534.png,ok,,877.0,1400.0,5aaa3890b79e007b801b162c4ac83d523acff0345dd85a8404dd46ee14cd5e09,data\images\464965.jpg,image/png,660521.0
466657,https://media.cabiclio.com/products/466657-20250425005152.png,ok,,877.0,1400.0,21daf6c01548a6a1b8e2cd35c7117eaf402fdd97577cecb6c0a11b1ad234a29f,data\images\466657.jpg,image/png,879674.0
466694,https://media.cabiclio.com/products/466694-20250425005615.png,ok,,877.0,1400.0,7e634d84f8a20121199cc4f7116912739c58278bc550abe861b13023ee93871e,data\images\466694.jpg,image/png,675135.0
466670,https://media.cabiclio.com/products/466670-20250425005316.png,ok,,877.0,1400.0,b77b7a789c28f91c0f63b77a9728e3fce42cdbd09cb706ee5fac7bc7024fe753,data\images\466670.jpg,image/png,608990.0
451200,https://media.cabiclio.com/products/451200-20241113024600.png,ok,,877.0,1400.0,060fb963aae6beb4e5b9cbb79a6968ce4e15dcde485ac77297116e91273e3ac0,data\images\451200.jpg,image/png,530787.0
462291,https://media.cabiclio.com/products/462291-20250424222131.png,ok,,1750.0,1400.0,740607eb6c6aeb9fc3c53d79dd215f6bebe438b0e90fc9590fdd42248a748e57,data\images\462291.jpg,image/png,1799469.0
451205,https://media.cabiclio.com/products/451205-20241113025059.png,ok,,877.0,1400.0,2bd0b84c499b68240c9a4d27175194241302ded3371d28e11d9fb385a3cf7921,data\images\451205.jpg,image/png,364490.0
451203,https://media.cabiclio.com/products/451203-20241113024851.png,ok,,877.0,1400.0,e48a9985ab5b130f107a818d129bf7811f065236fbf2d824c5cf14d0456adef2,data\images\451203.jpg,image/png,752725.0
452281,https://media.cabiclio.com/products/452281-20241113025742.png,ok,,877.0,1400.0,1cc3e4de2a26d457ae83eafcd1fa445f01b3e83245bcb692a66c1ff53e76226b,data\images\452281.jpg,image/png,221509.0
451206,https://media.cabiclio.com/products/451206-20241113025139.png,ok,,877.0,1400.0,23ea8c20e6291e23ae85feb0c78cf3d6b0a77cb40a1a731bc0d9590104ee0836,data\images\451206.jpg,image/png,350779.0
452279,https://media.cabiclio.com/products/452279-20241113025635.png,ok,,877.0,1400.0,fb5818c04e83ee01fa5c3774ea82e841638060e3067d69691942326fd65645b8,data\images\452279.jpg,image/png,225196.0
452275,https://media.cabiclio.com/products/452275-20241113025426.png,ok,,877.0,1400.0,29398b22a28e59afb046ca93d6695282807ca750a25d547807c8afd8e7b6d203,data\images\452275.jpg,image/png,275760.0
451202,https://media.cabiclio.com/products/451202-20241113024803.png,ok,,877.0,1400.0,fb1a45491aaa68104eb9fccfc48adf4343503ffa3cd60ec72e30cf217ea71515,data\images\451202.jpg,image/png,369299.0
455067,https://media.cabiclio.com/products/455067-20241113025948.png,ok,,877.0,1400.0,023dcd00e68cd62ea63a3f8fa060d894430a544e4885605a8c9fcd6114c725b4,data\images\455067.jpg,image/png,289763.0
451207,https://media.cabiclio.com/products/451207-20241113025215.png,ok,,877.0,1400.0,50fee33f68c58c9e526e1bf935594db16e40dbb0598ee92a699c6b065c7c1bfb,data\images\451207.jpg,image/png,1185735.0
451204,https://media.cabiclio.com/products/451204-20241113024953.png,ok,,877.0,1400.0,bde26b806ab5e8f5ee718470cc2f210f90351ca35d5114f54cb4abc8bca4fedf,data\images\451204.jpg,image/png,1032885.0
456653,https://media.cabiclio.com/products/456653-20241113030425.png,ok,,877.0,1400.0,0310dc56779b6a11ab6b315a57aa6bc3b2e25f596669bed2edadd7a0a0ef3e85,data\images\456653.jpg,image/png,617890.0
451209,https://media.cabiclio.com/products/451209-20241113025354.png,ok,,877.0,1400.0,8cfd14e619045418e0480e7bcc0825d06cd296aef6a570b3990aba161fd1616a,data\images\451209.jpg,image/png,567467.0
464938,https://media.cabiclio.com/products/464938-20250424235908.png,ok,,877.0,1400.0,36b532238bf0f0f0558524bd0e8f1591fe6d96b91837ea4c55161b038ae35f71,data\images\464938.jpg,image/png,551140.0
456655,https://media.cabiclio.com/products/456655-20241113030505.png,ok,,877.0,1400.0,26690a8bbf4e5aa8f2d8915f8c30cf57ffe3fc4eb7df8ca77d840e96a5780fd6,data\images\456655.jpg,image/png,824617.0
456656,https://media.cabiclio.com/products/456656-20241113030549.png,ok,,877.0,1400.0,9994c74143e9ae73b03482cd4c57b09b0ee70aadac25d6bf7338101aba276e60,data\images\456656.jpg,image/png,812013.0
456665,https://media.cabiclio.com/products/456665-20241113031044.png,ok,,877.0,1400.0,56211308938a5daa88d912c12020d46b52ed405cd7862f0671451f585fb0bdf9,data\images\456665.jpg,image/png,750870.0
456667,https://media.cabiclio.com/products/456667-20241113031128.png,ok,,877.0,1400.0,4306a74b6440a233ee54af12187f423d7600d841180e92db41e8d89fe81ba6ce,data\images\456667.jpg,image/png,553676.0
456662,https://media.cabiclio.com/products/456662-20241113030845.png,ok,,877.0,1400.0,e1fa01ea8f194106206ea895cfd764cd701cf2b96de6d7b030fcded023081c49,data\images\456662.jpg,image/png,909716.0
456663,https://media.cabiclio.com/products/456663-20241113030936.png,ok,,877.0,1400.0,3d4d14c394649b54d2f04680d079ca95921635a935437a85ca59cf50c6d6dbdb,data\images\456663.jpg,image/png,593587.0
456652,https://media.cabiclio.com/products/456652-20241113030238.png,ok,,877.0,1400.0,9c48f1f2381d8a9803a39d510481d1e60503452b88a1206c4728f84c3a0312a3,data\images\456652.jpg,image/png,722544.0
456658,https://media.cabiclio.com/products/456658-20241113030731.png,ok,,877.0,1400.0,e163989d24d088d6a121fb083873192cb7679a9c10745250d88cff74e6b358b4,data\images\456658.jpg,image/png,1033046.0
456657,https://media.cabiclio.com/products/456657-20241113030648.png,ok,,877.0,1400.0,21daf6c01548a6a1b8e2cd35c7117eaf402fdd97577cecb6c0a11b1ad234a29f,data\images\456657.jpg,image/png,879674.0
456664,https://media.cabiclio.com/products/456664-20241113031012.png,ok,,877.0,1400.0,2807455ec8afc53c996eeb6e434c96e53545a98b0d66c39af285013b4cc93978,data\images\456664.jpg,image/png,419841.0
456669,https://media.cabiclio.com/products/456669-20241113031218.png,ok,,877.0,1400.0,fb68f955fa94fc4a876a396692bd29096106af60469bc0b69582bb20adb3bf8a,data\images\456669.jpg,image/png,846034.0
456674,https://media.cabiclio.com/products/456674-20241113031524.png,ok,,877.0,1400.0,2c32b495c919d85f3f61e9a815a5c506a250920407ed04b32547e9deea2840ac,data\images\456674.jpg,image/png,852225.0
456671,https://media.cabiclio.com/products/456671-20241113031337.png,ok,,877.0,1400.0,ccb5d46ce85d84ae89df26671e1d0d714613241c83ea875364126d6031c5aff9,data\images\456671.jpg,image/png,634097.0
456672,https://media.cabiclio.com/products/456672-20241113031415.png,ok,,877.0,1400.0,cd2ae40caa4b7391572efea121140ae3d6628a3c543db2d1f71b90da4604cd80,data\images\456672.jpg,image/png,945318.0
456670,https://media.cabiclio.com/products/456670-20241113031304.png,ok,,877.0,1400.0,b77b7a789c28f91c0f63b77a9728e3fce42cdbd09cb706ee5fac7bc7024fe753,data\images\456670.jpg,image/png,608990.0
456661,https://media.cabiclio.com/products/456661-20241113030806.png,ok,,877.0,1400.0,12cba491341c908ba2f975fc469d46e83246d469aec512411a3a6879c9abb804,data\images\456661.jpg,image/png,615226.0
456676,https://media.cabiclio.com/products/456676-20241113031558.png,ok,,877.0,1400.0,4fafb83b5fd6a2858fd8543fb400b45af1cd2c678999bcedc2245408302520c0,data\images\456676.jpg,image/png,881427.0
456690,https://media.cabiclio.com/products/456690-20241113031757.png,ok,,877.0,1400.0,82ba87bc8efe89ddf81ba1aa8512a48b53414dc97329af9f736ec964a2049644,data\images\456690.jpg,image/png,561670.0
456692,https://media.cabiclio.com/products/456692-20241113031842.png,ok,,877.0,1400.0,ae2d33fb43b20fd6cd7e9f3d7a9d2ee04e152b9296380514f0280f5440e3ad95,data\images\456692.jpg,image/png,683475.0
456680,https://media.cabiclio.com/products/456680-20241113031713.png,ok,,877.0,1400.0,5486b0f31079e7e2de81febb7500d936db8fecfb0a7698ac9c841b5fcf0e5c7a,data\images\456680.jpg,image/png,841800.0
456679,https://media.cabiclio.com/products/456679-20241113031636.png,ok,,877.0,1400.0,d5f14b478376c3fea755f66959f0e94a18376d40cc04d7d05a120adf5642d141,data\images\456679.jpg,image/png,806435.0
456673,https://media.cabiclio.com/products/456673-20241113031453.png,ok,,877.0,1400.0,8f20eeee579419c585841318a3a8f9711de346c48e53676f7fcdf49bbb9e7469,data\images\456673.jpg,image/png,702611.0
456693,https://media.cabiclio.com/products/456693-20241113031924.png,ok,,877.0,1400.0,ab61c73c3c2c7f628db00bd510a145567c2c52531387dca65a7d359a699d2fe5,data\images\456693.jpg,image/png,778369.0
456695,https://media.cabiclio.com/products/456695-20241113032033.png,ok,,877.0,1400.0,bb5d9cda3180e14eb568493efafc5e19e13973a899deea465437b3f96dbc6799,data\images\456695.jpg,image/png,768803.0
456700,https://media.cabiclio.com/products/456700-20241113032154.png,ok,,877.0,1400.0,22222dee165b70b933f40e1e5531a03600c08508414d40b4414436b88280785c,data\images\456700.jpg,image/png,707212.0
456694,https://media.cabiclio.com/products/456694-20241113031958.png,ok,,877.0,1400.0,7e634d84f8a20121199cc4f7116912739c58278bc550abe861b13023ee93871e,data\images\456694.jpg,image/png,675135.0
456703,https://media.cabiclio.com/products/456703-20241113032308.png,ok,,877.0,1400.0,1a916072aa3beb69a31dd0720a5ab6ba4fa1082a52c62399feb6df99467b538c,data\images\456703.jpg,image/png,884233.0
456712,https://media.cabiclio.com/products/456712-20241113032706.png,ok,,877.0,1400.0,07358ebe7fd61b38b35cc32743a6117cb5237d6dc2c31b2124a5e228526cb0cc,data\images\456712.jpg,image/png,674652.0
456707,https://media.cabiclio.com/products/456707-20241113032514.png,ok,,877.0,1400.0,ecfb36b4411b2597ed56d05c878ce7339e02a092cbc62e021204489ca4835d5d,data\images\456707.jpg,image/png,661287.0
456706,https://media.cabiclio.com/products/456706-20241113032432.png,ok,,877.0,1400.0,08455ed0bede8991a66ce24ea6ac1d72bd67ca15d9a0a2eaecc72be9d85d63fe,data\images\456706.jpg,image/png,832268.0
456704,https://media.cabiclio.com/products/456704-20241113032350.png,ok,,877.0,1400.0,bf6062dd6a3ee9980ebe35c578657eaf4d7dd28b0aaa55e028cedd0224144e6f,data\images\456704.jpg,image/png,1073509.0
456701,https://media.cabiclio.com/products/456701-20241113032238.png,ok,,877.0,1400.0,4d673370334e2157b9e91652e459d91dc930ba0e0fabbdb351c17b64d2a07d57,data\images\456701.jpg,image/png,638795.0
456696,https://media.cabiclio.com/products/456696-20241113032114.png,ok,,877.0,1400.0,4fab09a75eb3bd36d37ba404fa16ce30f18419d6e1c10a62878bb47126cdd756,data\images\456696.jpg,image/png,1209366.0
456714,https://media.cabiclio.com/products/456714-20241113032759.png,ok,,877.0,1400.0,316b77583514e56e81cdf0d252d016dc00a5fab44cf281b214ed46408c087beb,data\images\456714.jpg,image/png,849599.0
456716,https://media.cabiclio.com/products/456716-20241113033112.png,ok,,877.0,1400.0,9be659a3e6af360a3aa3cd888f4ea49af27b6e34a5a94dc1e065809ff3d66752,data\images\456716.jpg,image/png,561826.0
451201,https://media.cabiclio.com/products/451201-20241113024715.png,ok,,877.0,1400.0,8dcc97d1935b035c9cefb6f7715c3843144df8a44366cd2fc96d4b90e17aa7c0,data\images\451201.jpg,image/png,909184.0
